Product_ID,Product_Name,Product_Price,Original_Price,Discount,Product_Rating,Number_of_Reviews,Brand,Category,Availability,SKU,Product_URL,Website_Name,Date_Scraped
486,Smart Monitor Stand,80.41,,,3.4,,MindBooks,Electronics,In Stock,SKU-ELE-0486,https://scrapingsandbox.com/product/486,Scraping Sandbox,2026-09-03
487,Classic USB-C Hub,69.3,,,4.0,,GlowUp,Electronics,In Stock,SKU-ELE-0487,https://scrapingsandbox.com/product/487,Scraping Sandbox,2026-09-03
488,Heavy-Duty Beanie,121.62,,,3.2,,NovaTech,Clothing,In Stock,SKU-CLO-0488,https://scrapingsandbox.com/product/488,Scraping Sandbox,2026-09-03
489,Portable Essential Oil,13.89,,,4.6,,SoundWave,Health,In Stock,SKU-HEA-0489,https://scrapingsandbox.com/product/489,Scraping Sandbox,2026-09-03
490,Ultra Beanie,52.43,,,3.5,,CozyCorner,Clothing,In Stock,SKU-CLO-0490,https://scrapingsandbox.com/product/490,Scraping Sandbox,2026-09-03
491,Premium Fitness Tracker,122.51,,,3.9,,DeskMate,Sports,Out of Stock,SKU-SPO-0491,https://scrapingsandbox.com/product/491,Scraping Sandbox,2026-09-03
492,Smart Tea Collection,113.75,,,3.7,,PawPal,Food & Beverage,Out of Stock,SKU-FOO-0492,https://scrapingsandbox.com/product/492,Scraping Sandbox,2026-09-03
493,Pro Pendant,178.56,,,4.3,,PlayZone,Jewelry,In Stock,SKU-JEW-0493,https://scrapingsandbox.com/product/493,Scraping Sandbox,2026-09-03
494,Essential Hair Oil,188.87,,,3.2,,ArtisanHub,Beauty,Out of Stock,SKU-BEA-0494,https://scrapingsandbox.com/product/494,Scraping Sandbox,2026-09-03
495,Wireless Granola,13.31,,,4.9,,UrbanThread,Food & Beverage,Out of Stock,SKU-FOO-0495,https://scrapingsandbox.com/product/495,Scraping Sandbox,2026-09-03
496,Advanced Mystery Novel,9.72,,,3.1,,CozyCorner,Books,In Stock,SKU-BOO-0496,https://scrapingsandbox.com/product/496,Scraping Sandbox,2026-09-03
497,Vintage Cat Toy,99.7,,,4.8,,HomeNest,Pet Supplies,In Stock,SKU-PET-0497,https://scrapingsandbox.com/product/497,Scraping Sandbox,2026-09-03
498,Compact Clock,67.89,,,4.9,,HomeNest,Home & Garden,In Stock,SKU-HOM-0498,https://scrapingsandbox.com/product/498,Scraping Sandbox,2026-09-03
499,Heavy-Duty Gym Bag,63.7,,,4.8,,TechVault,Sports,In Stock,SKU-SPO-0499,https://scrapingsandbox.com/product/499,Scraping Sandbox,2026-09-03
500,Classic Grooming Brush,59.07,,,4.6,,MindBooks,Pet Supplies,In Stock,SKU-PET-0500,https://scrapingsandbox.com/product/500,Scraping Sandbox,2026-09-03
